eval	set_ratio	sort_ratio	ratio	overlap	soundex	score	max	reverse	x_name	y_name	x_id	y_id
1	100	100	100	1	1	302	302	0	filter	filter	853530	1563
1	100	100	100	1	1	302	302	0	sandra	sandra	853532	4033
1	100	73	67	.5	0	240.5	240.5	0	gerald g	max k & gerald g	853554	3007
0	100	67	63	.4642857	0	230.46428	230.46428	0	david rowland	david guetta & kelly rowland	853963	1029
1	100	100	100	1	1	302	302	0	kiddys corner band	kiddys corner band	854010	2514
1	100	100	100	1	1	302	302	0	motrip	motrip	854344	3196
0	89	89	83	.70588237	0	261.70587	261.70587	0	taylor & gallahan	taylor allan	854771	4539
1	100	100	100	1	1	302	302	0	the wanted	the wanted	855347	4659
1	100	100	100	1	1	302	302	0	madagascar	madagascar	855639	2875
1	100	100	100	1	1	302	302	0	madagascar	madagascar	855914	2875
1	100	100	100	1	1	302	302	0	dawa	dawa	855987	1046
1	100	100	100	1	1	302	302	0	the royal concept	the royal concept	856231	4639
0	88	80	90	.8125	0	258.8125	258.8125	0	bat & friends	bass-t & friends	856315	359
1	100	100	100	1	1	302	302	0	pendulum	pendulum	856478	3594
1	100	100	100	1	1	302	302	0	rio	rio	856669	3793
1	100	100	58	1	0	259	259	1	nina kristin	kristin nina	856670	2606
1	100	83	77	.63157892	0	260.63159	260.63159	0	moe mitchell	seyo & moe mitchell	856907	4173
1	100	100	100	1	1	302	302	0	wendy	wendy	856919	4997
1	100	100	100	1	1	302	302	0	sha	sha	857058	4174
1	100	100	50	1	0	251	251	1	igor levit	levit igor	857551	2732
1	100	100	100	1	1	302	302	0	bob	bob	857560	306
1	100	100	100	1	1	302	302	0	dawes	dawes	857947	1047
1	100	100	100	1	1	302	302	0	darkside	darkside	858102	1003
1	100	100	63	1	0	264	264	1	simon gosejohann	gosejohann simon	858759	1833
0	75	75	42	.84615386	0	192.84616	192.84616	0	alfreda benge	ben ahlfeld	858887	403
0	80	67	63	.60000002	0	210.60001	210.60001	0	the hit kids	michi & die hit-kids	859164	3092
0	84	84	84	.89999998	0	252.89999	252.89999	0	dj ghandi	dj ghanima	859191	1244
1	100	100	100	1	1	302	302	0	cro	cro	859384	926
1	100	100	100	1	1	302	302	0	disclosure	disclosure	859924	1202
1	100	67	63	.45454547	0	230.45454	230.45454	0	disclosure	disclosure & sam smith	859924	1204
1	92	92	92	1	0	277	277	0	harry porter	harry potter	860314	1965
0	82	82	82	1	0	247	247	0	sarah chris	isaak chris	860369	2176
1	100	100	100	1	1	302	302	0	spirit	spirit	860526	4365
1	100	64	59	.42105263	0	223.42105	223.42105	0	dj fresh	dj fresh & rita ora	860764	1243
0	85	85	85	.85714287	0	255.85715	255.85715	0	marco manini	marco angelini	861283	2917
1	100	100	100	1	1	302	302	0	x-ray	x-ray	861477	5104
1	100	55	53	.3611111	1	209.36111	209.36111	0	les misrables	les misrables - original london cast	861902	2728
1	100	100	100	1	1	302	302	0	savant	savant	861983	4062
1	100	100	100	1	1	302	302	0	tom	tom	862016	4732
1	100	78	72	.5625	0	250.5625	250.5625	0	mr shammi	luux & mr shammi	862042	2843
1	100	55	55	.37931034	1	211.3793	211.3793	0	fnf freunde	fnf freunde erleben ihre erst	862336	1716
1	100	100	100	1	1	302	302	0	fnf freunde	fnf freunde	862336	1718
1	100	100	100	1	1	302	302	0	messenger	messenger	862414	3061
1	100	71	68	.5151515	0	239.51515	239.51515	0	lautten compagney	kermes simone & lautten compagney	862449	2497
1	100	69	65	.47826087	0	234.47826	234.47826	0	emma louise	wankelmut & emma louise	862928	4959
1	100	72	49	.51851851	0	221.51852	221.51852	0	johannes steck	nix jochen & steck johannes	863177	3361
1	100	100	57	1	0	258	258	1	johannes steck	steck johannes	863177	4403
0	81	81	81	.9285714	0	243.92857	243.92857	0	marcel cordier	marcel bodner	863741	2916
0	86	86	86	.75	1	259.75	259.75	0	syo	seyo	863957	4172
1	100	100	100	1	1	302	302	0	margaret	margaret	864292	2919
1	100	100	100	1	1	302	302	0	iggy azalea	iggy azalea	864994	2134
1	100	100	100	1	1	302	302	0	santiano	santiano	865378	4043
1	100	100	100	1	1	302	302	0	bap	bap	866410	332
0	85	85	85	1	1	257	257	0	peter daniels	powter daniel	866470	3719
1	100	64	59	.42105263	0	223.42105	223.42105	0	rita ora	dj fresh & rita ora	866593	1243
0	75	75	75	.77777779	1	226.77777	226.77777	0	vernest	verwnscht	866620	4903
1	100	100	100	1	1	302	302	0	josephine	josephine	866637	2341
1	100	100	100	1	1	302	302	0	journey	journey	866764	2344
1	100	100	100	1	1	302	302	0	jan sievers	jan sievers	867030	2221
1	100	100	100	1	1	302	302	0	ivy quainoo	ivy quainoo	867297	2185
1	100	100	64	1	0	265	265	1	ivy quainoo	quainoo ivy	867297	3777
1	100	100	100	1	1	302	302	0	mia	mia	867895	2852
1	100	100	100	1	1	302	302	0	mia	mia	867895	3076
1	100	100	100	1	1	302	302	0	julia	julia	868125	2352
1	100	100	100	1	1	302	302	0	bob	bob	868742	306
1	100	48	43	.27777779	0	191.27777	191.27777	0	georgi kay	ivan gough & feenixpawl & georgi kay	868931	2183
0	89	89	89	.80000001	1	268.79999	268.79999	0	dazz	daizz	868944	979
1	100	100	100	1	1	302	302	0	audio	audio	869358	263
1	100	100	100	1	1	302	302	0	lena	lena	869494	2711
1	100	100	100	1	1	302	302	0	flying colors	flying colors	869525	1623
1	100	100	100	1	1	302	302	0	ylvis	ylvis	869579	5127
1	100	100	100	1	1	302	302	0	nevio	nevio	870373	3321
1	100	100	100	1	1	302	302	0	flexevil	flexevil	870477	1590
1	100	100	100	1	1	302	302	0	imagine dragons	imagine dragons	870909	2146
0	100	30	30	.17647059	0	160.17647	160.17647	0	dem	urmel aus dem eis	870910	4847
1	100	100	100	1	1	302	302	0	tommy	tommy	871001	4737
1	100	100	100	1	1	302	302	0	ninamarie	ninamarie	871020	3357
1	100	100	100	1	1	302	302	0	walk off the earth	walk off the earth	871035	4954
1	100	100	100	1	1	302	302	0	tom	tom	871113	4732
1	100	100	100	1	1	302	302	0	travis	travis	871571	4771
0	100	100	69	1	0	270	270	1	willis earl beal	beal willis earl	872008	372
1	100	100	100	1	1	302	302	0	lolita jolie	lolita jolie	872608	2795
1	100	100	100	1	1	302	302	0	boy	boy	872694	575
1	100	51	51	.34375	0	202.34375	202.34375	0	apassionata	apassionata-magische begegnungen	872846	210
1	100	100	50	1	0	251	251	1	hans korte	korte hans	873141	2586
1	100	100	100	1	1	302	302	0	wisdom	wisdom	873180	5067
1	100	100	100	1	1	302	302	0	phillip phillips	phillip phillips	873326	3645
1	100	100	100	1	1	302	302	0	naked lunch	naked lunch	873419	3256
1	100	100	100	1	1	302	302	0	leo	leo	873513	2717
1	100	100	100	1	1	302	302	0	parachute youth	parachute youth	873856	3547
1	100	100	100	1	1	302	302	0	tom	tom	873881	4732
1	100	100	100	1	1	302	302	0	vera	vera	873932	4899
1	100	100	100	1	1	302	302	0	phoenix	phoenix	874024	3646
1	100	100	100	1	1	302	302	0	mars	mars	874045	2951
1	100	100	100	1	1	302	302	0	william	william	874249	5043
1	100	100	100	1	1	302	302	0	conor maynard	conor maynard	874303	889
0	89	89	89	.9285714	1	268.92856	268.92856	0	martin andrae	martin andreas	875187	2970
1	100	100	100	1	1	302	302	0	the glam	the glam	875399	4602
1	100	100	100	1	1	302	302	0	mack	mack	876293	2862
1	100	100	100	1	1	302	302	0	fantasy	fantasy	876585	1519
1	100	100	100	1	1	302	302	0	tr	tr	876634	4517
1	100	100	100	1	1	302	302	0	boy	boy	876670	575
1	100	100	64	1	0	265	265	1	the killers	killers the	876919	2520
1	100	100	100	1	1	302	302	0	the killers	the killers	876919	4608
1	100	67	64	.46666667	0	231.46666	231.46666	0	the commodores	richie lionel & the commodores	877263	3894
1	100	100	56	1	0	257	257	1	the enemy	enemy the	877279	1440
1	100	100	100	1	1	302	302	0	the enemy	the enemy	877279	4596
1	100	67	61	.4375	0	228.4375	228.4375	0	estelle	madcon & estelle	877802	2879
1	100	100	100	1	1	302	302	0	valerie	valerie	877803	4861
1	100	100	100	1	1	302	302	0	klsche bengels	klsche bengels	877895	2626
1	100	100	100	1	1	302	302	0	dcvdns	dcvdns	878320	1048
1	100	55	46	.30000001	1	202.3	202.3	0	dcvdns	dcvdns & celo & abdi	878320	1049
1	100	67	60	.42857143	1	228.42857	228.42857	0	dcvdns	dcvdns & tamas	878320	1052
1	100	100	71	1	0	272	272	1	the piano guys	piano guys the	879127	3649
0	79	79	50	.86666667	0	208.86667	208.86667	0	anna nehrebecka	netrebko anna	879190	3312
1	100	100	56	1	0	257	257	1	the lords	lords the	879450	2805
0	86	86	86	.75	1	259.75	259.75	0	wewe	wwe	879842	5102
1	100	100	100	1	1	302	302	0	tom	tom	881721	4732
1	100	100	100	1	1	302	302	0	bap	bap	882134	332
1	100	100	100	1	1	302	302	0	trouble	trouble	882199	4783
1	100	100	56	1	0	257	257	1	leo rojas	rojas leo	882534	3939
0	75	40	40	.25	0	155.25	155.25	0	s aus	neues aus uhlenbusch	882552	3318
0	75	64	64	.83333331	84	287.83334	287.83334	0	joe oliver	frank oliver	882926	1656
1	100	77	73	.57692307	0	250.57692	250.57692	0	the jackie boyz	dj sammy & the jackie boyz	883128	1260
0	100	58	55	.5	0	213.5	213.5	0	dog dog dog	2pac & snoop doggy dog	883216	15
1	100	100	45	1	0	246	246	1	david lynch	lynch david	883826	2848
1	100	100	100	1	1	302	302	0	philipp schepmann	philipp schepmann	884004	3643
1	100	100	53	1	0	254	254	1	philipp schepmann	schepmann philipp	884004	4078
1	100	100	100	1	1	302	302	0	krewella	krewella	885431	2603
0	89	89	89	1	0	268	268	0	black boy	black roy	885571	484
1	100	80	76	.60869563	1	257.6087	257.6087	0	djane housekat	djane housekat & rameez	886063	1270
1	100	80	76	.60869563	1	257.6087	257.6087	0	djane housekat	djane housekat & rameez	886063	1271
1	100	63	59	.41666666	0	222.41667	222.41667	0	les freaqz	immo flowin & les freaqz	886101	2150
1	100	100	100	1	1	302	302	0	savant	savant	886103	4062
1	100	100	100	1	1	302	302	0	heinz	heinz	886109	1989
1	100	100	100	1	1	302	302	0	ivory	ivory	886541	2184
1	100	100	100	1	1	302	302	0	rania	rania	887194	3820
1	100	100	100	1	1	302	302	0	roosevelt	roosevelt	887198	3948
1	100	100	100	1	1	302	302	0	jasper	jasper	887536	2249
1	100	100	100	1	1	302	302	0	nico	nico	887677	3339
1	100	100	100	1	1	302	302	0	rameez	rameez	888007	3815
1	100	100	100	1	1	302	302	0	rio	rio	888142	3793
1	100	100	76	1	0	277	277	1	die bergkameraden	bergkameraden die	888471	422
0	92	92	92	1	0	277	277	0	garrett davis	garrett david	888533	1749
1	100	100	100	1	1	302	302	0	ryan sheridan	ryan sheridan	888685	3994
1	100	100	62	1	0	263	263	1	ryan sheridan	sheridan ryan	888685	4206
1	100	100	100	1	1	302	302	0	eklipse	eklipse	888730	1392
1	100	100	100	1	1	302	302	0	rem	rem	889054	3792
0	76	76	48	.90909094	0	200.90909	200.90909	0	kay wilder	twilfer kai	889301	4804
1	100	100	100	1	1	302	302	0	rage	rage	889401	3804
1	100	100	100	1	1	302	302	0	conchita wurst	conchita wurst	889687	883
0	100	50	40	.25	0	190.25	190.25	0	wp	bhm & wp	889778	669
1	100	24	19	.10526316	0	143.10527	143.10527	0	wp	gulda & abbado & wp	889778	1890
0	80	80	44	.2857143	1	205.28572	205.28572	0	wp	wph & &	889778	5095
1	100	100	100	1	1	302	302	0	fantasy	fantasy	890158	1519
0	90	90	90	.81818181	0	270.81818	270.81818	0	the ralph	ruthe ralph	890518	3991
1	100	100	100	1	1	302	302	0	birdy	birdy	890574	466
1	100	100	100	1	1	302	302	0	jem	jem	890812	2271
1	100	100	100	1	1	302	302	0	tacabro	tacabro	891022	4519
1	100	100	100	1	1	302	302	0	margaret	margaret	891223	2919
0	100	64	64	.46666667	0	228.46666	228.46666	0	larissa	sterner larissa	891244	4420
1	100	100	100	1	1	302	302	0	leo	leo	891250	2717
1	100	100	100	1	1	302	302	0	rem	rem	891945	3792
1	100	100	100	1	1	302	302	0	jasper	jasper	892024	2249
1	100	100	100	1	1	302	302	0	haim	haim	892157	1922
0	75	75	42	.84615386	0	192.84616	192.84616	0	alfred bender	ben ahlfeld	892277	403
1	100	100	100	1	1	302	302	0	isis	isis	892544	2177
1	100	61	43	.4375	0	204.4375	204.4375	0	slavko avsenik	avsenik slavko usorigoberkrainer	893078	290
1	100	100	54	1	0	255	255	1	edgar m bhlke	bhlke edgar m	893124	668
1	100	100	100	1	1	302	302	0	high maintenance	high maintenance	893150	2033
1	100	100	45	1	0	246	246	1	laura wilde	wilde laura	893525	5038
1	100	100	100	1	1	302	302	0	patrice	patrice	894138	3570
1	76	41	33	.22033899	0	150.22034	150.22034	0	pete gardiner	kozena & otter & scholl & hogwood & gardiner & mccreesh & &	894523	2588
0	100	30	30	.17647059	0	160.17647	160.17647	0	das	das dschungelbuch	894643	1005
0	100	27	27	.15789473	0	154.1579	154.1579	0	das	das dschungelbuch 2	894643	1006
1	100	100	46	1	0	247	247	1	linnea olsson	olsson linnea	894913	3446
1	100	100	100	1	1	302	302	0	bob	bob	895014	306
1	100	54	47	.30434781	0	201.30435	201.30435	0	maestro	ssio & maestro & obacha	895211	4384
1	100	100	100	1	1	302	302	0	pettersson & findus	pettersson & findus	895267	3627
1	100	100	100	1	1	302	302	0	valerie	valerie	895434	4861
1	100	100	100	1	1	302	302	0	pod	pod	895757	3522
1	100	100	100	1	1	302	302	0	ost	ost	896314	3398
1	100	100	100	1	1	302	302	0	ost	ost	896314	3469
1	100	100	100	1	1	302	302	0	brainstorm	brainstorm	896350	584
0	100	100	96	.92000002	1	297.92001	297.92001	0	ost - original soundtrack	ost-original soundtrack	897120	3497
0	100	66	62	.51020408	1	229.51021	229.51021	0	ost - original soundtrack	ost-original soundtrack tv & lavelle rebecca anne	897120	3498
1	100	100	100	1	1	302	302	0	vincent	vincent	897720	4917
1	100	100	58	1	0	259	259	1	mark forster	forster mark	897831	1637
1	100	100	100	1	1	302	302	0	mark forster	mark forster	897831	2934
0	76	76	76	.90909094	0	228.90909	228.90909	0	tutto vale	tutto verdi	898101	4800
1	100	100	100	1	1	302	302	0	mars	mars	898528	2951
1	100	100	100	1	1	302	302	0	austin mahone	austin mahone	898551	268
1	100	100	100	1	1	302	302	0	kid ink	kid ink	898706	2510
1	100	54	47	.30434781	0	201.30435	201.30435	0	maestro	ssio & maestro & obacha	899098	4384
1	100	100	100	1	1	302	302	0	said	said	899209	4011
1	100	100	100	1	1	302	302	0	zodiac	zodiac	899920	5170
1	100	100	100	1	1	302	302	0	barbie	barbie	899970	335
1	95	95	95	1	1	287	287	0	herbert pixner projekt	herbert pixner project	900148	2014
1	100	100	64	1	0	265	265	1	herbert pixner projekt	pixner herbert-projekt	900148	3677
0	100	71	71	.55555558	0	242.55556	242.55556	0	miami	csi miami	900428	935
0	100	59	59	.41666666	0	218.41667	218.41667	0	miami	csi miami 52	900428	936
1	100	100	100	1	1	302	302	0	julia	julia	900560	2352
0	80	80	80	.66666669	0	240.66667	240.66667	0	bender	brenbrder	900742	664
1	100	100	100	1	1	302	302	0	saga	saga	900795	4009
0	88	88	88	.92307693	0	264.92307	264.92307	0	john leonard	cohen leonard	901081	863
0	88	88	88	.92307693	0	264.92307	264.92307	0	john leonard	cohen leonard	901081	864
1	100	100	100	1	1	302	302	0	django 3000	django 3000	901344	1272
0	100	67	61	.4375	0	228.4375	228.4375	0	schmidt	schmidt & pocher	901451	4091
1	100	100	100	1	1	302	302	0	europe	europe	901562	1478
1	100	100	100	1	1	302	302	0	heisskalt	heisskalt	901882	1992
1	100	100	100	1	1	302	302	0	madagascar	madagascar	902597	2875
0	91	91	91	.83333331	0	273.83334	273.83334	0	rasmus thude	rasmus the	902605	3827
0	100	18	18	.1	0	136.10001	136.10001	0	war	es war einmaldas leben set 1-6	902770	1468
1	100	100	100	1	1	302	302	0	war	war	902770	4960
1	100	100	100	1	1	302	302	0	sophia	sophia	902795	4336
1	100	100	100	1	1	302	302	0	infinity ink	infinity ink	903264	2162
1	100	100	100	1	1	302	302	0	yg	yg	903535	5125
1	100	100	100	1	1	302	302	0	soil	soil	903910	4316
1	100	100	100	1	1	302	302	0	kontra k	kontra k	904328	2580
0	100	67	59	.41666666	0	226.41667	226.41667	0	foxes	zedd & foxes	904847	5154
1	100	100	100	1	1	302	302	0	wizard	wizard	904849	5076
1	100	100	100	1	1	302	302	0	sunstorm	sunstorm	905267	4477
1	100	100	100	1	1	302	302	0	faul	faul	905719	1532
0	100	71	71	.55555558	0	242.55556	242.55556	0	miami	csi miami	906091	935
0	100	59	59	.41666666	0	218.41667	218.41667	0	miami	csi miami 52	906091	936
1	100	100	100	1	1	302	302	0	nico & vinz	nico & vinz	906610	3340
0	75	75	75	.60000002	0	225.60001	225.60001	0	kinder	kinderfilm	906933	2524
1	100	100	100	1	1	302	302	0	valerie	valerie	907255	4861
1	100	100	100	1	1	302	302	0	zodiac	zodiac	907483	5170
1	100	100	100	1	1	302	302	0	zodiac	zodiac	907486	5170
1	100	100	100	1	1	302	302	0	zodiac	zodiac	907488	5170
1	100	100	100	1	1	302	302	0	zodiac	zodiac	907489	5170
1	100	100	100	1	1	302	302	0	zodiac	zodiac	907490	5170
1	100	100	100	1	1	302	302	0	zodiac	zodiac	907492	5170
0	100	18	18	.1	0	136.10001	136.10001	0	set	es war einmaldas leben set 1-6	907994	1468
1	100	100	100	1	1	302	302	0	wax	wax	908126	4977
1	100	100	100	1	1	302	302	0	splash	splash	908189	4366
1	100	100	100	1	1	302	302	0	psy	psy	908904	3759
1	100	100	50	1	0	251	251	1	sarah connor	connor sarah	909252	887
1	100	100	50	1	0	251	251	1	sarah connor	connor sarah	909252	888
1	100	100	100	1	1	302	302	0	sarah connor	sarah connor	909252	4049
1	100	100	100	1	1	302	302	0	brainstorm	brainstorm	909282	584
1	100	100	100	1	1	302	302	0	ms mr	ms mr	909941	3212
1	100	100	100	1	1	302	302	0	sam and the womp	sam and the womp	910034	4017
1	100	100	100	1	1	302	302	0	sam and the womp	sam and the womp	910034	4018
1	100	100	100	1	1	302	302	0	saga	saga	910046	4009
1	100	100	100	1	1	302	302	0	shaggy	shaggy	910052	4176
1	100	71	63	.46153846	0	234.46153	234.46153	0	shaggy	shaggy & akon	910052	4177
1	100	71	63	.46153846	0	234.46153	234.46153	0	shaggy	shaggy & akon	910052	4178
1	100	100	100	1	1	302	302	0	john newman	john newman	910299	2312
1	100	100	55	1	0	256	256	1	john newman	newman john	910299	3327
1	100	67	63	.45833334	0	230.45833	230.45833	0	john newman	rudimental & john newman	910299	3978
1	100	45	38	.23809524	0	183.2381	183.2381	0	rizzi	netrebko & rizzi & wp	910559	3307
0	100	70	70	.53846157	0	240.53847	240.53847	0	richter	richter jutta	910766	3895
1	100	80	73	.5714286	0	253.57143	253.57143	0	claptone	claptone & jaw	911513	834
1	100	100	80	.81818181	1	281.81818	281.81818	0	falk & sons	falk+sons	911591	1507
1	95	95	95	.89999998	0	285.89999	285.89999	0	catweazle	catweatzle	911691	746
1	100	100	100	1	1	302	302	0	pulcino pio	pulcino pio	911834	3762
1	100	100	100	1	1	302	302	0	capkekz	capkekz	912370	701
1	100	100	100	1	1	302	302	0	mika	mika	912409	3098
1	100	100	100	1	1	302	302	0	darkside	darkside	912589	1003
1	100	100	100	1	1	302	302	0	nico	nico	912635	3339
1	100	100	50	1	0	251	251	1	johannes kalpers	kalpers johannes	912880	2402
1	100	100	100	1	1	302	302	0	bushido	bushido	913280	654
1	100	64	58	.41176471	0	222.41176	222.41176	0	bushido	chakuza & bushido	913280	762
1	100	100	100	1	1	302	302	0	wendy	wendy	913406	4997
0	100	30	29	.16666667	0	159.16667	159.16667	0	franz	franz posch & seine innbrggler	913578	1662
1	100	100	100	1	1	302	302	0	aristocats	aristocats	914183	230
1	100	100	100	1	1	302	302	0	aristocats	aristocats	914187	230
1	100	100	100	1	1	302	302	0	rainbow	rainbow	914390	3807
1	100	100	100	1	1	302	302	0	bliss	bliss	915004	501
1	100	100	100	1	1	302	302	0	tasha	tasha	915166	4536
1	100	69	67	.5	0	236.5	236.5	0	kammerakademie potsdam	orlowsky david trio & kammerakademie potsdam	915194	3466
1	100	71	67	.5	0	238.5	238.5	0	chris brown	afrojack & chris brown	915211	69
1	100	100	100	1	1	302	302	0	chris brown	chris brown	915211	791
1	100	65	61	.44	1	227.44	227.44	0	chris brown	chris brown & nicki minaj	915211	793
1	100	73	69	.52380955	0	242.5238	242.5238	0	chris brown	kid ink & chris brown	915211	2511
1	100	73	69	.52380955	0	242.5238	242.5238	0	chris brown	pitbull & chris brown	915211	3663
1	100	73	69	.52380955	0	242.5238	242.5238	0	chris brown	pusha t & chris brown	915211	3771
0	88	88	88	1	0	265	265	0	and then	band the	915588	327
1	100	100	100	1	1	302	302	0	blues pills	blues pills	916663	516
1	100	86	78	.64285713	1	265.64285	265.64285	0	bernstein	bernstein & wp	916700	432
0	100	23	20	.11111111	0	143.11111	143.11111	0	m&m	villazon r & viotti m & mro	916917	4912
0	76	76	76	.90909094	0	228.90909	228.90909	0	tony verdi	tutto verdi	916935	4800
0	91	91	91	.83333331	0	273.83334	273.83334	0	q-trip	q-tip	916999	3774
1	100	100	100	1	1	302	302	0	him	him	917751	2043
1	100	100	100	1	1	302	302	0	dornrschen	dornrschen	918032	1302
1	100	100	100	1	1	302	302	0	wizard	wizard	918376	5076
0	86	86	57	1	0	230	230	0	the vice kings	voice kids the	918407	4928
1	100	100	100	1	1	302	302	0	ost+front	ost+front	918559	3496
1	100	100	100	1	1	302	302	0	derrick	derrick	919120	1107
1	100	100	100	1	1	302	302	0	alex ferrari	alex ferrari	919409	101
1	100	100	100	1	1	302	302	0	phoenix	phoenix	919731	3646
1	100	100	100	1	1	302	302	0	fort atlantic	fort atlantic	919913	1638
1	100	100	100	1	1	302	302	0	black	black	920244	474
1	100	100	100	1	1	302	302	0	xavas	xavas	920468	5105
1	100	100	100	1	1	302	302	0	the neighbourhood	the neighbourhood	920582	4619
0	80	50	32	.32142857	0	162.32143	162.32143	0	helga mauersberger	mauersberger & leipzig gh & schreier & dresden kreuzchor	920858	2996
1	100	100	100	1	1	302	302	0	michael george	michael george	921077	3086
1	100	100	100	1	1	302	302	0	hugo	hugo	921519	2091
0	100	30	28	.16	0	158.16	158.16	0	hugo	portisch hugo & riff sepp	921519	3710
1	100	100	100	1	1	302	302	0	tool	tool	921536	4747
1	100	100	100	1	1	302	302	0	yasha	yasha	921666	5120
1	100	100	100	1	1	302	302	0	hudson taylor	hudson taylor	921689	2088
1	100	100	100	1	1	302	302	0	weekend	weekend	921806	4985
1	100	100	100	1	1	302	302	0	david craig	david craig	921928	1042
1	100	100	100	1	1	302	302	0	luke sital-singh	luke sital-singh	922062	2836
0	76	76	76	.90909094	0	228.90909	228.90909	0	del barber	mdel bjarne	922328	3243
1	100	67	59	.41666666	0	226.41667	226.41667	0	xatar	ssio & xatar	922836	4387
1	100	100	100	1	1	302	302	0	ssio	ssio	922837	4380
0	89	89	89	.80000001	1	268.79999	268.79999	0	daat	daath	922863	969
1	100	100	100	1	1	302	302	0	alexandra	alexandra	922911	113
1	100	73	70	.53571427	0	243.53572	243.53572	0	battleboi basti	alligatoah & battleboi basti	923148	131
1	100	100	100	1	1	302	302	0	battleboi basti	battleboi basti	923148	366
1	100	100	50	1	1	252	252	1	the 1975	1975 the	923313	8
1	100	100	100	1	1	302	302	0	the 1975	the 1975	923313	4569
0	84	84	84	.89999998	0	252.89999	252.89999	0	ron cline	dion cline	923320	1195
1	100	100	100	1	1	302	302	0	woo	woo	923341	5090
0	75	75	50	.84615386	0	200.84616	200.84616	0	sammy allen	alle zusammen	923540	127
1	100	100	100	1	1	302	302	0	blue	blue	923622	510
1	80	80	80	1	1	242	242	0	1-oak	1oaks	924039	9
1	100	100	62	1	0	263	263	1	samantha fish	fish samantha	924462	1576
1	100	71	63	.46153846	0	234.46153	234.46153	0	257ers	ssio & 257ers	924620	4381
1	100	100	100	1	1	302	302	0	deorro	deorro	924853	1092
1	100	100	100	1	1	302	302	0	emperor	emperor	924972	1434
1	100	100	100	1	1	302	302	0	joachim pastor	joachim pastor	925361	2289
1	100	100	100	1	1	302	302	0	klangkarussell	klangkarussell	926015	2543
1	100	100	47	1	0	248	248	1	daniele negroni	negroni daniele	926016	3285
1	100	100	100	1	1	302	302	0	y-titty	y-titty	926017	5113
0	90	90	90	1	1	272	272	0	wonderland	wunderland	926109	5099
1	100	100	100	1	1	302	302	0	ola	ola	926114	3426
1	100	100	100	1	1	302	302	0	mogwai	mogwai	926118	3150
1	100	100	100	1	1	302	302	0	rush	rush	926124	3987
1	100	100	100	1	1	302	302	0	rox	rox	926912	3964
1	100	100	100	1	1	302	302	0	alexander	alexander	927146	108
1	100	100	100	1	1	302	302	0	sandra	sandra	927339	4033
0	100	85	85	.73333335	0	270.73334	270.73334	0	mike ritter	mike der ritter	927491	3106
0	85	85	85	1	0	256	256	0	blake michael	buble michael	927858	638
1	100	100	100	1	1	302	302	0	baauer	baauer	927951	309
1	100	75	69	.52941179	0	244.52942	244.52942	0	kat krazy	kat krazy & elkka	928174	2441
1	100	100	83	1	0	284	284	1	the temperance movement	temperance movement the	928217	4543
0	75	75	75	.60000002	0	225.60001	225.60001	0	kindel	kinderfilm	928255	2524
1	100	100	100	1	1	302	302	0	mary poppins	mary poppins	928372	2979
1	100	100	100	1	1	302	302	0	drake	drake	928819	1320
1	100	63	56	.38461539	0	219.38461	219.38461	0	drake	drake & jay z	928819	1322
1	100	48	43	.27777779	0	191.27777	191.27777	0	drake	drake & jhene aiko	928819	1323
1	100	100	100	1	1	302	302	0	alexander knappe	alexander knappe	928918	110
1	100	100	100	1	1	302	302	0	j dash	j dash	929278	2188
1	100	100	100	1	1	302	302	0	florida georgia line	florida georgia line	929657	1617
1	100	100	100	1	1	302	302	0	tonbandgert	tonbandgert	930286	4740
1	100	100	100	1	1	302	302	0	follow your instinct	follow your instinct	930291	1629
1	100	73	70	.54054052	1	244.54054	244.54054	0	follow your instinct	follow your instinct & alexandra stan	930291	1630
1	100	78	75	.60606062	1	254.60606	254.60606	0	follow your instinct	follow your instinct & samu haber	930291	1631
1	100	100	100	1	1	302	302	0	laing	laing	930515	2651
1	100	100	100	1	1	302	302	0	josephine	josephine	930517	2341
1	100	100	100	1	1	302	302	0	black	black	930569	474
1	100	100	100	1	1	302	302	0	amigos	amigos	930596	159
1	100	75	75	.60000002	0	250.60001	250.60001	0	amigos	amigos die	930596	161
1	100	100	100	1	1	302	302	0	black	black	930833	474
1	100	100	56	1	0	257	257	1	tom odell	odell tom	931159	3409
1	100	100	100	1	1	302	302	0	tom odell	tom odell	931159	4736
1	100	100	100	1	1	302	302	0	ich kann fliegen	ich kann fliegen	931212	2122
1	100	100	100	1	1	302	302	0	kodaline	kodaline	931370	2574
1	93	93	93	.875	1	280.875	280.875	0	chvrchs	chvrches	931443	813
1	100	100	100	1	1	302	302	0	rania	rania	931469	3820
0	100	67	59	.41666666	0	226.41667	226.41667	0	foxes	zedd & foxes	931647	5154
1	100	100	100	1	1	302	302	0	city	city	931726	827
1	100	100	55	1	0	256	256	1	leslie clio	clio leslie	932008	851
1	100	100	100	1	1	302	302	0	leslie clio	leslie clio	932008	2729
1	100	100	100	1	1	302	302	0	vincent bueno	vincent bueno	933179	4919
1	100	100	100	1	1	302	302	0	avatar	avatar	933341	275
0	92	92	92	1	0	277	277	0	nathan davis	nathan david	933344	3272
0	91	91	91	.83333331	1	274.83334	274.83334	0	keshia	kesha	933386	2500
1	100	100	100	1	1	302	302	0	sing um dein leben	sing um dein leben	933400	4257
